0xa52a559f452251900853a543a78284a029ab665e,0.001,11
0x8e7bc271206ee5dee7b95d84c5127d068f08cf82,0.001,11
0xcf3f22aa5171b7a80952844cd905dae5b7d2aad9,0.001,11
0x4d001fff9086a15f2bbf12ba9ecc4a641eed2aad,0.001,11
0x2cD11b4037e4D7Ff4053e085a0eEB5b915da1ECE,0.001,11
0x54d16Ff4B4F8B7077FD8b2D6fe20283670Cb2C26,0.001,11
0x7467e97130809c5e7c48e0e0f160df83cce9d3c8,0.001,11
0xc5f62ed23fb755d2b89c2372bf21ee711e4db3b4,0.001,11
0x696e7128118c9290b4a27f07de2654a8ba3dd1e1,0.001,11
0xc20a4a6fd0dce286afad550d2266965caf8cee5e,0.001,11
0x6d3Bd5039a69ED36e8e428A02a12929C7d527dc5,0.001,11
0x74f624126537edf06ea879cbf0a8690129220667,0.001,11
0x7e3058ebee6e5f3adb830dfb02746830a22ae0af,0.001,11
0x7b17df087859f731a2097fe040a1af3b70df3c95,0.001,11
0xac1ed87f042dc84e87bfea99db85d3b5c3293b23,0.001,11
0x7c4c5f2b13307bb0d74416513d80fce524535492,0.001,11
0xe85820c230b0caaa4bcfe2b2dcbf1a575d8a226e,0.001,11
0x9516a4e7abed84bf3e22acca0993bdf843e4d0db,0.001,11
0xb1fabe625940c719bcf3ab2993dfdb751225524a,0.001,11
0x9803692503f9e8ff7b67c45a70f4ff2c9aba509e,0.001,11
0xa335ade338308b8e071cf2c8f3ca5e50f6563c60,0.001,11
0x3d7f2165d3d54eaf9f6af52fd8d91669d4e02ebc,0.001,11
0xb604f3b93882dfaedc878154cea9892f78e0ea45,0.001,11
0x5bf79c2d15253401a146b38c694ad22ff7e301f5,0.001,11
0xb3557ba0d49bb21b43b2a5ac1db4b5258b8e6640,0.001,11
0xf6b9c10313c5fe05416D24fA0Af36CDdA1A9777d,0.001,11
0xbe8233bca6059b8c8c3fa61d25b94d501ee80d4d,0.001,11
0xf0bf1c59ee9b78a2ce5763165e1b6b24cb35fd8a,0.001,11
0x423907a13dce86f5415a4e4221cacbdfb9cddf47,0.001,11
0x51C50A7117358c7860053Cd02aB584dF7Df28a1D,0.001,11
0xa4e6d415ceab712b083dcc15a7eb0d057d3c2d1b,0.001,11
0x729d8a3c76bb9f40f30f0ded6262c32b97f1470a,0.001,11
0x56f7c73e06a289918cd301a1dc14e03433076a8e,0.001,11
0x1bb2dff907ead8b407a46af9cc443127a22ceaf2,0.001,11
0x7FC8e26ce0fB141F54eFC55e8Fc383E19e78aB5f,0.001,11
0x849c7ecc5cf078a07f0a5bf3f361141d2e06572a,0.001,11
0xc64e452c0c0ece08f7b3e96a05a6b7f552a48b4e,0.001,11
0xddd3a93458de2ed6d7672212074c1368be8bc261,0.001,11
0x0b927a2e409c7b19213560479f3e0fb75c420552,0.001,11
0x279b60238298dcd30332f80bacdf314ac4fdac2a,0.001,11
0xd1be439780666ffb42e3282130c7f9e87b4df6da,0.001,11
0x4e24d46626885ae49ff2d759109efa88d1611e2d,0.001,11
0xbc3725e296a5b3949210f817eaaaeac54d127d3b,0.001,11
0xd72d710d3e30c15a8fefcc74de3c0d557df28b7c,0.001,11
0x5d120e0929dbbf2315c97a4d93067e2dd9128ce4,0.001,11
0x142be4f152f48d1634f7a8121a3756c8a84d0ff6,0.001,11
0x5d997c885398b1adbb1825fdce3ec8a18a6f2dc7,0.001,11
0x8c7a6d57f536ebea7d5b66944262ed5d6e3499fd,0.001,11
0x4c6ab491de3cde727d931c079348e700ea675472,0.001,11
0x90214f4d26157ce4badf22786fed2df45d69d1ff,0.001,11
0xf5962dd1cfb95bd15a598b721091b373fcf1e3d1,0.001,11
0x7f64d79293b8eab2ad215aa17eec4733abaa9e62,0.001,11
0x7b0f8faf7f0e035bcb26db62376f5a0df571d543,0.001,11
0xaC72BCf83a55713a49A08420477fDf6f3C9b50FE,0.001,11
0x95dd010d54efb6b4fcd040dbbd93eee8f2acc7a2,0.001,11
0x4ff08d6Cb961A322e629d4d05b35D548945EfD21,0.001,11
0xbf45d67779793c5e2387609e497a051e2906c383,0.001,11
0xa3c5eb3724205d9b134eae56618c6f69ca57c951,0.001,11
0xe800d3401ce4da88d738df0502f5ccd5d1e63083,0.001,11
0xbafae6afa1f7b0001860f627354130c859031b76,0.001,11
0xefb529669e91a8df59cdbf100a16ea5a01aa0221,0.001,11
0xc5912457428bf9dd878f4afecc62b52ae977f887,0.001,11
0x1436258e9eb7c71b040bbe6edb0702e091493386,0.001,11
0xd42c203e7f38cb398f0b58b025cb2c433fd6757a,0.001,11
0xfa8568cca1ce6af4a3479b1707091a92ccef62db,0.001,11
0xb4f2b27ed1193f9550fb5528b29a9a2a17a9907c,0.001,11
0xb78bf0bAEa59c9D108B43f10A013DFBCe5717d1c,0.001,11
0xc2A796d8b32F8dCF56e3D6B0aF2528D898E80288,0.001,11
0x369680d6c5569b2b887d44494c73bb9a740504e1,0.001,11
0x0e7a7fded80788f67b51038bc9e8d38b26418594,0.001,11
0x8be8040b2a86ffd52a9cd24f08778e69c573ed06,0.001,11
0x1540bc00a9af63a5e08cf8b48b71f41a06e8c0bf,0.001,11
0xc7eff734f979d9d509bdb0f501e2a09490ccf7c6,0.001,11
0xc3de49e0dac704d4cca14c68c1c4019c0b757a6e,0.001,11
0xf0d6999725115e3ead3d927eb3329d63afaec09b,0.001,11
0x93730CE5Ac9de1DB9F3FBb73bF522a690629CCEc,0.001,11
0x4322aa46ffed67809862da613725728e2fb8eae3,0.001,11
0xF01BCb0090CD0f734688CE77ae067dA58E9D8005,0.001,11
0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,0.001,11
0x62218c482cabf1ca8f017615340df80f29fdf16a,0.001,11
0xdAF95396b9761b3BbE0bcc9B64ff29d9434076F2,0.001,11
0xD36EE53b235D80151efc4dd4D5Ec2182a77cDCd1,0.001,11
0x625e1cBaC77F27547664e4615F4d1bF74193e493,0.001,11
0x6eF2376fA6e12Dabb3a3ED0Fb44E4ff29847Af68,0.001,11
0xB3E08599AC57666BE68dBB3D311B9C607900A83b,0.001,11
0xe7380b7be1ed475de78b07033a8ef4dfb10205a5,0.001,11
0x96F68415fE1eC53F583DbC4fa5Ab554590608348,0.001,11
0x0446adbf07f892d625939a9b1ccbba8089c4df91,0.001,11
0x7193b82899461a6ac45b528d48d74355f54e7f56,0.001,11
0x277ba29263bb09658bbc973ce6c8f63019901e5d,0.001,11
0x11d91151f54d4edc390ba4fc650afdaef4b676ee,0.001,11
0x247b7e245002e6b525782366dec32446f645320d,0.001,11
0x8a33e42ceb277c4da1dd9098f0ec7bda83b1f04f,0.001,11
0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,0.001,11
0xbf29545b47e51df6c409a1aefd1ff4742dd3895a,0.001,11
0x4ef360873ce51c61ec8e84c199485ed0d98362e4,0.001,11
0x2b2c869539188c28c202d086fe99c554493f72dd,0.001,11
0x5c9683bE2DF1109445F70823c47B0C6851481Dc6,0.001,11
0xc05c4b4189e3e8cacafad406a23e24e6ceb32d8e,0.001,11
0x0a9ee17c7b649dd30db1450537576d313ff862c7,0.001,11
0x9f261ce3139f0421e4f9dc7f7fb2c659909420ed,0.001,11
0x78c4b4a8bb8c7366b80f470d7dbeb3932e5261af,0.001,11
0xda9ee633e80c70cd9df653c756462509e11ec3ca,0.001,11
0x279a3fdbd6d6252afc5c422439c7d7859a51a05e,0.001,11
0xba6511e1b589490d487acd293e0d8e2996639f0b,0.001,11
0x29257cc3165db1bfdce897cc4ee614f2e08d1d6a,0.001,11
0x8c5283cd33d06069d35c7b47a90406fa28b60223,0.001,11
0x52d8238dc92ff8cab607da2d131d70b6854c871d,0.001,11
0x705d06785110a61ce012b1847bbd1fcb00dae09e,0.001,11
0xb24e98fc07dfb4490aae3c1928e9e6ea970963c2,0.001,11
0xe0a4679150253b284552e7067652e260d55d77f4,0.001,11
0xf34b5036aba01abfa790d80fb052c406e41f82b9,0.001,11
0x5d5cb832e9fa0a29b1261d4cd8d5d1dc54ae954c,0.001,11
0x13a3699c55feceb170bf0bec02aea8f2e6f1dc85,0.001,11
0x0d9bf5a66426b3688305b6d380f58312da7497fa,0.001,11
0x971a2e20dd06be464ab6211fcda7aa28a616520b,0.001,11
0x74dcc6d44d4c8486ace698bbb776d8ccd985cdfa,0.001,11
0x4b988bec23246c237e2980c78c95a3d99c82e70b,0.001,11
0x906d2b7862ad17bf6535de17fc4dac54ea2a5c38,0.001,11
0x715fd9d95c5302e4f7febd8476e3f9c6db4c918a,0.001,11
0x6a4f63415f24c022a4bcba12e0c94bf2b5c308e1,0.001,11
0x00763b8371447de6cc37ed6b89bb1a94b3fe3d84,0.001,11
0x17fef061ac9fc0cd662a9d759a328c3296e13c4e,0.001,11
0x974b2facf35f2754afa0dad470926d24fc24c0ae,0.001,11
0xdb8a52ef4dfbaf975c1fadc8f661bfaab82e79de,0.001,11
0xfa08c0f1b7b87d30b19cf4a41dd92d37c25c155b,0.001,11
0x77bf350a791cf3b166e0f38b41cec390d37d3f63,0.001,11
0x33929665820e1e66b53a3480722fa618a172a145,0.001,11
0x6ef23ae0bdeb2b7df65d59a32392f833f2389bfa,0.001,11
0x0c2405c6475e0e6165a9a66d04a87e78fa0a79ff,0.001,11
0x6e7692706ff5877ad364a07c775f24745defff76,0.001,11
0x6dd09de8264697629e015f6c1629ddbc88558071,0.001,11
0x9c9da552b36cc275c0fecaf508bd3327de944bff,0.001,11
0xd3c33c2e2c2ca415099fc50ecd117e847d2cb1f8,0.001,11
0xe56a6bca9fdc1aff667f44f7f92e1a90d4258359,0.001,11
0xeac3592030d28853aad15e654da2512cc12da639,0.001,11
0xaa8212fd95386cbf67b888e74ba3552a8f2e2955,0.001,11
0x82dbf3b01ef9e3ed2a05b4794d6ff6b401046235,0.001,11
0xcbdb9c2724498124aeee7d26697cd3d8fee39968,0.001,11
0x4c3715e74d562dbf245b6b99fec1ef8697b9a20f,0.001,11
0xbe840f194bb50ac8dc4923dcfbd64aa421bf8bb8,0.001,11
0x81bfb3d8edc271b338abbb12ea44b04432302da5,0.001,11
0xf40650E109d24e96E245b0469836B6180297A5e9,0.001,11
0xd958aeee9393958400309144ddcf8c9ade42ddc1,0.001,11
0x307503f9b79f3736107826375c12301ba45ccb0b,0.001,11
0xd87ea7892324dbe4992cc807b0dda9c6760f6003,0.001,11
0x2bb32d5a54a851d7ccdbd5033742d994d425721c,0.001,11
0x5dead1f49f17a4463956a5b6aabd6d96a900337d,0.001,11
0x5365b4472a6e5d8ea296e38f4117b5bffa61a525,0.001,11
0x39b055005a4c91a01a45514a39f175252fafbcf1,0.001,11
0xc7ec028c706ec2fcfdcf66bba7e80ded634f6ca9,0.001,11
0xe6bfdfa6c1c262aa1d2989dfbe59e5a8419ab5eb,0.001,11
0xc5f808dfab773a59d56d69ea296ee443b06231d6,0.001,11
0x5ac6709c90dbdaa33caf8aa81b6d21cd42592c1d,0.001,11
0x63a7255c515041fd243440e3db0d10f62f9936ae,0.001,11
0x0f932519de6f2c77265b38d1a4ea64e684fd94b3,0.001,11
0x3650269bb6f611aed35183a2d0f5bac8d29a9815,0.001,11
0xeaf7d511a1956c9d297efbb2d81b528b37d1d8d7,0.001,11
0x30edec1c25218f5a748cccc54c562d7879e47caa,0.001,11
0x99ed527be6df7a8196cecfe568ca03bc08863ea5,0.001,11
0x91d5efd15df4c6542bc462d05c69a4984aba4228,0.001,11
0x24e5b063fbfa23a168148d102a239c139ad83cc7,0.001,11
0x2cc39b5d1458e0991fb826bd518cc279597758ec,0.001,11
0x4fbdb631c56ac1b2d48fc779bf4044f068a5f4b0,0.001,11
0xb683a2056526162c4771d363204af41ea8c1ec52,0.001,11
0xf01cba621f7aa1e371dc6615e8fa7ca5cdd3e4ed,0.001,11
0xd62c014b45a35f78bcf465d75ada029c94fdabf9,0.001,11
0xffef59ed193185aa2ad61fe1c7c4afa17a8ca789,0.001,11
0x47Edbd307180556dBbEb5BeABD8A40ac30520f57,0.001,11
0x5d9bb765c81e6cfd4c8a23d13c54943f31104ea1,0.001,11
0x554c8665710bd51b777892493684b49baed0c952,0.001,11
0xd6aac01503f0d12431a2c418048dfd09b57377b2,0.001,11
0x2a93093acf5e8b9243e2d0715e59a11e4a0ff50b,0.001,11
0x7de828c055a39824afaaac6d13c7d0b6050008e4,0.001,11
0x4d8ec2d566734d09d29fbb4da3133e1bb59425d0,0.001,11
0x16e397096381ea03a02c4435a8118b3603c55c79,0.001,11
0x316620c66151f504f8a8b9f168089445489c547c,0.001,11
0xe78c9587115ee2203a58debd60fe0715e1c94f89,0.001,11
0x9399816dbe0588975ccdc6fd4c63b6c09cfec88c,0.001,11
0x03d1a11f5e98a02ecd31962dc787000451e0c1d2,0.001,11
0xb25fadf88591e402633ec1af90f1a30c0043f516,0.001,11
0x3b4c30bcf5b90626fc2d589c25280679217312ff,0.001,11
0xc8204ac2411ca0ddeb731536a30c1cf08f1213e7,0.001,11
0xc30bca480544b118beb3779323b6fdb60edac61c,0.001,11
0xf823825dc97a8c81ec09d53b6e3f734e76e60cb6,0.001,11
0x2beae0f40aee2d68fb9844b2cc70ad545b0e1150,0.001,11
0x9303ea8ddaf762a3a1f9a8c82c4f16fb70733ac3,0.001,11
0x602313b7a65be4c3e6b86d9f58d41b381e2ad41f,0.001,11
0x690a54b796aa94a0d08a7a90b53f4938b8ec89b0,0.001,11
0x57d5437892feae66cb88cda8ca610593e2834fe2,0.001,11
0xe838b109960e9e3ddc1b54a1e0b8d387ecdac460,0.001,11
0xe564e496462b0165aa34dac72fd371ea903607f3,0.001,11
0x73459c578f1f5b51f19f7d39b37849722ccf8bd9,0.001,11
0x5fac855b0ca8d6d2e9168b24aba817ede12eac29,0.001,11
0x134d53790308fbd6d8b9e442e23f609b476869ac,0.001,11
0xb4b3fbe588eed504981e5abbb7a90f70a29f3a52,0.001,11
0x45c3faff25afc69673034d20074bf9830206f252,0.001,11
0xa993a235fa5467f5f8609921e44d72912fd7be16,0.001,11
0x912b37e4ad159882f60de59b27882c5daf3d7e5b,0.001,11
0x67b2422d4451a5265a82095c2056336600958016,0.001,11
0xa9838826d5ef448e8d01f603ee3725039fea6351,0.001,11
0x279681641b9b7c30437f55f2fe3d18889160e510,0.001,11
0xb2454f13c40e75ce415897f255ef8a33c6c6f469,0.001,11
0xd75268993c71a5d1347ca103c146cddadb4296c5,0.001,11
0x4f609df5448b1b8e52e0d6c90c40388e6bb3b704,0.001,11
0xc9e862f6251d3e786b382d36b006acea0a999a7a,0.001,11
0x960af0b56ce6288cf5e608fe826bf667267b0d53,0.001,11
0xd6f28bd94d1edefdf8fde8f6f10094fef7e590c0,0.001,11
0xb7d0101d367d51ce7a33ce146ec44713306a94df,0.001,11
0x699266fa2d4e77b7ba19eb49e10bce3c2cf9ae52,0.001,11
0x8396772815ce1e05e16f273192a8590d348792cf,0.001,11
0x8fad9c07e4b3357073bf62ef7d091bcff4ef4011,0.001,11
0x21a6d0817074d9e302e2edacc4cdc08689003faa,0.001,11
0x8a333a18B924554D6e83EF9E9944DE6260f61D3B,0.001,11
0x93496cC61a6F880b5b18FE1FBbB5F559F502e657,0.001,11
0xaf42e51b8d38876d6b3af4cae83aa513c35570c3,0.001,11
0xd05d113669355cbe5ac7c4e466eaa9e3e87e8054,0.001,11
0x874fc12eb80efee30efad4886671044db6259fca,0.001,11
0xcf6165e56C3383978F6Eaaf58b314Af41569c0f0,0.001,11
0xad50674fC2F1D9bB9D160b7B71C9313f8A2a0413,0.001,11
0x62fa9f3548611888bc96f5ae5a2eca1ef91d4b0e,0.001,11
0x0e33a1cc0f2828ad2eab14d1f15a66b949bd497f,0.001,11
0xd0d289dae2bd66ddc6dbd32f1537426bf71141a0,0.001,11
0x0b77961dbfbe4f34202dd7cd2f3d5d0cbff486a9,0.001,11
0xd6b1542d79f03e9cddf91d205614184ed05de2a5,0.001,11
0x2ec79180e470e303aa0a6a3033bc7d19708ad365,0.001,11
0x65d70538fca9fe0b7bb1bf795ede44c0871157a3,0.001,11
0xe93f0a95d8b9ce51367467caf71ee81ea8d19978,0.001,11
0x22a30d50c2ec6065e8ae73c3d5cf1562d13c5f60,0.001,11
0x3a035245be317ff35bd292838c5c1a6f5431fc7a,0.001,11
0xc4b754f5a3a2a8529be00fc22ab00366620a0379,0.001,11
0xeffa070e0ef7a5f598d888b5e15d1d9bb2e60d38,0.001,11
0xfc890dae797d65a424a09b0aabaea6654dd7d874,0.001,11
0xf84dd4c4ec480bb44856f94a6fbdd0bc1cf05444,0.001,11
0x2338c8e3740f30c3adf1f47f03e304256c4b9b94,0.001,11
0xa3cb62695dba8c339b8083fa344c9da8bf20b106,0.001,11
0x498f36b3ec28b44300ebfe1cc1647bb8e5dc194c,0.001,11
0xcf9ca3eb5559f517de799abc5984806f62d36720,0.001,11
0x1c81ea8214714c9cbca93ac9779b45f2891b7028,0.001,11
0x25fc8577d6116c752a1eb2d3276dbb8a15d8431f,0.001,11
0xe73b9ce5308cd5c2e69f25311efb78d2b90a0719,0.001,11
0xca818a24d957418822a566fe5250016fdb125a53,0.001,11
0xffb53d178cda9d05eda0ef93b1c2dd2b0d06a747,0.001,11
0x653ab3bb7529d512beaac3b5d8ae24f5cc12e3fa,0.001,11
0x6413d1055a35575afcfce8d3fc413768f818d94b,0.001,11
0x8379c25f4bf5106a06c3b63743ae7cd75a16eacb,0.001,11
0x15e2a97909188c8aae3a65e66b6581d061e06fdf,0.001,11
0xc18ac9a0356f7d559289b03c9f1e8063bed47bf4,0.001,11
0x578ad39642a79cebd5661a024202e0c3343041e9,0.001,11
0x718a427d71284de424c59f97773b6a1f1e08b305,0.001,11
0xf10a0139ad676d19f688e092d67bece4af5f606f,0.001,11
0x0789145a7d6ad8daa030c89e29e2cd607d8b1f84,0.001,11
0x7224c434cd8a8bd432a47617e42fb8769198cae9,0.001,11
0xb7b3d181635dd9ee7cb25ae5822b396974feec79,0.001,11
0x2d1b2965fd1baa97a09244d5dd8ba08611ea71bc,0.001,11
0xddf3b50377624c9a3f23ed89fe065b8e6ddbc0bc,0.001,11
0xb87ddee54b7c839c71c05d94b72644bca1fe2ec5,0.001,11
0xbf392b73e9541746a72919576d8b0cfc171c0c8e,0.001,11
0x94abf0f2d51b96815452759030565f631e2fcffe,0.001,11
0x106d3ca2beaff17a8813a51058a63a82ca4425b8,0.001,11
0xd52eae952dc9395d239c932a6109445c21836b8b,0.001,11
0xdef33d18aceaff4022ad921b756494aefe1614f5,0.001,11
0x83bda92e4112f4bc7d81b4cc089dc7f6bf995968,0.001,11
0x11d96c8b83e53e8aeb75deaaa1ad2e8ed4dd2181,0.001,11
0x833969dd462c69c8173173c830de693ada006452,0.001,11
0x580b8c633c2832a2a7b1cbe147994be0873c47a8,0.001,11
0xaff69cc052e1dfb4449b94ae58d0fd648eecb30e,0.001,11
0x13dc0d9dad893f62856cfe206b7d0d93455d7751,0.001,11
0xd6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01,0.001,11
0x2397f5b552f7f7a44f3440727d93f538edb50ae5,0.001,11
0x628a458d197a52dcf4865ef4eee0ef6afc74640b,0.001,11
0x38a61a047066a9871884ed46385ab93fbdb5da2f,0.001,11
0x7b1d5b018f6ac057b07de5313acba17a98d740cd,0.001,11
0xcfd709e05a9b50935530c921648e9d1b41b4ac65,0.001,11
0x9c82d28debfa720c9417b1bece46c4237ec8c650,0.001,11
0x86e302ec4261b3fce747bb0c5520594250b2195e,0.001,11
0xcfeee429a333afcf89e6ae5bccaf9adb01aba6eb,0.001,11
0x6192a758e431051f28e27ecff388ff99ee998f2e,0.001,11
0xd15fc99aef3cb69b8142f4dd2023d3870b9d9543,0.001,11
0x2b4f7fec7d0c9d94993ebb3fedc0f87f0ceb7e5c,0.001,11
0xdf249f03ccf7e2918f52020f9baeece829b5d752,0.001,11
0xbca68135c42a9420bf9ffd90fc95e3ab63b9e191,0.001,11
0x433c36fb80412571f8aac2a136f21d9a4c26dd8f,0.001,11
0xa01abbda40623acaa8d997b75ea6660e7ee9cf6f,0.001,11
0x018881270dd7738ae1d74dcbc48ed70a0b47e5a5,0.001,11
0xb96d2a428be85d3e4a9ebbb7ba49f2e312003534,0.001,11
0xed7041b6aed27dbe2a6676cdf58ec681b175af50,0.001,11
0x125ed462995c893ec725ce83eca1c3ee55f27a3a,0.001,11
0xd313bc3d767cdf09b482a86929ff6ea6b3540dee,0.001,11
0x5b61a2eb25cf45597de6470a0d473845556e382d,0.001,11
0x0bbdf6f43382d7c031bc4d7deba75aaf119c4cc4,0.001,11
0x13a9518a451edad79079753c89cc7197ff3f570a,0.001,11
0x911765e6cbf6f1dfc7c1bacc01be7e32612aa541,0.001,11
0xc2048c29523b8f3ace4bf2d438faf8e40525df95,0.001,11
0x85472981e13c7cd11df52f21e69493353e1c6d87,0.001,11
0xc63a4fc7f78bfab4109b367427ce395dee75e411,0.001,11
0x92572aae1c9C4BA92011a6A56579c79dBb272Cd8,0.001,11
0x7e5507281f62c0f8d666beaea212751cd88994b8,0.001,11
0x7cb0393740204b1034e58fddd1580563b6f3c0a3,0.001,11
0xabc837feeeb448d36173d92d9563f324bc3a273f,0.001,11
0xde0639aa8a85cc9ea40f53f2dc2ad3f0d791b69c,0.001,11
0x51198893e06055e9c4b4d72baeef31d8b2f26985,0.001,11
0x2ff1bdc41b5c602e90951908ffed997f3b5d97a6,0.001,11
0x8ba60b93055713b86a952102239d894de4b85ab9,0.001,11
0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,0.001,11
0x82ef9865f591348692dac2f04a1f14d908895262,0.001,11
0xaeb2914f66222fa7ad138e128a0575048bc76032,0.001,11
0xf930b0a0500d8f53b2e7efa4f7bcb5cc0c71067e,0.001,11
0x6dd1e0028ef0a634b01e13b2291949255610b38f,0.001,11
0x8da15f7e6bf20eae393d0210d0f69ea98fc8ea5e,0.001,11
0x6232d7a6085d0ab8f885292078eeb723064a376b,0.001,11
0xcbbea7ec33d60db283ab79bdac9ffbfa46a83134,0.001,11
0x247bcdaaee715428a0a8b02b79a641c051f3a111,0.001,11
0x8fa5573204d9eb2d4163917c7964a368f380ae56,0.001,11
0xe47e9b5e2bd97bca01f6fbd176c94b792595e1d5,0.001,11
0x7f16d0e47186dd9eff11dc77ba60b7e55eb3c6cf,0.001,11
0x7d4806e74e34f93f7852a6ca6fe7d85e7d4774a8,0.001,11
0xd6f97de4b87c4af13ef51be093170feda6bf9155,0.001,11
0xa21fed132341f41c7f96cd9a5cdb3965bc0b74b0,0.001,11
0x99cfbd2e6bb1583bc46342384117208f005e63ad,0.001,11
0xab60e0d6570e60c1b97ba1815b5612ea90716023,0.001,11
0xdfbb06683a882e827907422dbfe836e5430fe2ac,0.001,11
0xb6c567a0a1b88293e803f2db1bc9bcd77487c2bf,0.001,11
0x8b7ae9db845ff3eae47fe1070224f62e12b2aea9,0.001,11
0xebe8184a565382a99713cbf58ba756ad6af5421f,0.001,11
0x31c75399fd47f5b942f87b18abf34bfddf13f2fe,0.001,11
0x78286576d26b6f6911f7cda5dd6fdf2b245c77fa,0.001,11
0x01503dc708ce3c55017194847a07acb679d49f47,0.001,11
0x51f5e377b01073bc444e4ed3eacf6d90a7255807,0.001,11
0x3484fef4b2b86d70c078cae8aa494d6bceb84480,0.001,11
0x04ece72dc3c89ee8e666d0cf1f39256a9a1f4a25,0.001,11
0x60b27b6aca4d8613123eef40fe8147b4e416a322,0.001,11
0xac6c4042146ebf20c1afb9046773596a58a8d30c,0.001,11
0x3a0870d2b7152f6e0d27f4f4c13a132e75c69185,0.001,11
0xd45125bd92fa856f54498bb14b6f4addaad0c9c0,0.001,11
0xa8fe5f8689e0c30f6175fee143c5fd355008954b,0.001,11
0xa1bfe026772afe1dfb03e8b601d444c868dde040,0.001,11
0xe71a924759322d4095d6bbc1050ab1d7834ae9f6,0.001,11
0xdd11909d57081842b2b9f6d7c760859b6eebbaca,0.001,11
0x20be2aff79b1f330a798983c78c0e056f8627623,0.001,11
0x165c75a2e4566257a06805f6b0a3733dd9ddf407,0.001,11
0xda2ba9f10c336e76cd31b8a9005f05c7d560066a,0.001,11
0x4402f5d3edd1546a25c999472f7ea56978848dc7,0.001,11
0x8247e0cbf31dec04e920617a8e7b6f3d2722a394,0.001,11
0x3d7c2471b8db3f00daf35ea6583b5a1dd9e881a6,0.001,11
0x6b5bbd4aaa860705a8674e1de639c3dfff734b0f,0.001,11
0x2a2cd7400f922085b62ca9bd9ac0f16151f716ab,0.001,11
